Date,MKS.L,SBRY.L,TSCO.L
6/26/2024,291.1404114,256.0274048,304.0114746
6/27/2024,293.1352234,252.8786926,302.9242859
6/28/2024,285.7544861,250.9107666,302.4301453
7/1/2024,287.6495361,253.6658478,303.7149658
7/2/2024,284.3581238,246.3845215,300.8487854
7/3/2024,288.0484924,250.5171814,300.6511536
7/4/2024,287.5497742,251.8947296,304.110321
7/5/2024,294.7310486,257.0113525,307.3717957
7/8/2024,296.3269043,254.8466187,305.7904663
7/9/2024,289.5445862,250.3203888,304.802124
7/10/2024,296.1274109,256.6177368,306.9764709
7/11/2024,302.7102356,263.702301,310.336792
7/12/2024,308.7943726,260.9472046,314.5866394
7/15/2024,299.1195984,257.0113525,312.0169678
7/16/2024,308.4951477,261.9311829,315.1796265
7/17/2024,307.3980408,261.9311829,317.8481445
7/18/2024,309.6920166,266.6541748,321.1096191
7/19/2024,318.967804,268.4253235,322.1968079
7/22/2024,319.1672974,269.015686,322.3944702
7/23/2024,324.7527466,268.4253235,322.0979614
7/24/2024,324.852478,269.2124939,323.3828125
7/25/2024,322.4587097,265.6702271,321.8014832
7/26/2024,324.852478,270.1964722,323.2839661
7/29/2024,324.5532532,269.6060791,327.0396423
7/30/2024,330.4378967,273.1483459,327.8303223
7/31/2024,327.4457092,270.9836121,327.7314758
8/1/2024,330.3381653,271.3771973,326.2489929
8/2/2024,316.2748718,269.4092712,322.8886414
8/5/2024,309.9912415,261.3407898,317.3539734
8/6/2024,312.2852783,261.9311829,316.4644775
8/7/2024,319.6660156,267.04776,325.4582825
8/8/2024,315.9756165,263.8991089,325.1618042
8/9/2024,317.9704285,263.5054932,326.6443176
8/12/2024,322.3590088,265.2766418,329.609314
8/13/2024,316.6738281,269.802887,331.0917969
8/14/2024,326.1491089,274.5259094,336.6264954
8/15/2024,330.2384338,276.6906433,337.2194824
8/16/2024,328.2436218,276.1002502,337.2194824
8/19/2024,330.1386719,279.6425171,337.4171448
8/20/2024,323.7553406,274.9194641,334.8474731
8/21/2024,327.3459778,275.3130493,335.8357849
8/22/2024,331.7345276,278.6585693,342.556488
8/23/2024,335.923584,282.9879761,345.0273132
8/27/2024,337.1204834,283.3815613,347.5969849
8/28/2024,337.8186646,284.1687317,344.2366333
8/29/2024,339.5142212,285.5462952,348.3876648
8/30/2024,341.3095398,287.7109985,349.5736694
9/2/2024,339.0155334,291.2532959,351.9456482
9/3/2024,341.0103149,293.6147766,357.4803467
9/4/2024,343.8030396,291.6468506,358.6663208
9/5/2024,344.9999084,292.4340515,361.9278259
9/6/2024,346.7952271,291.6468506,362.3231506
9/9/2024,351.881958,294.9923401,364.3986816
9/10/2024,355.6720886,294.4019775,363.3114929
9/11/2024,350.7848206,294.2051697,362.4219971
9/12/2024,350.884552,291.056488,364.6951599
9/13/2024,350.2861328,285.1526794,360.2476501
9/16/2024,360.4595642,289.8757324,366.2764893
9/17/2024,369.3363953,294.2051697,364.8928223
9/18/2024,366.4439697,292.4340515,364.1021423
9/19/2024,368.2392883,288.4981995,361.2359924
9/20/2024,368.5385132,287.9078064,359.1604919
9/23/2024,375.0215759,289.8757324,361.6313171
9/24/2024,374.4231567,288.1045837,360.0499878
9/25/2024,375.4205322,291.2532959,361.6313171
9/26/2024,373.0267944,288.8917847,354.3176575
9/27/2024,375.0215759,294.9923401,356.4920044
9/30/2024,371.6304321,290.6629028,354.5153198
10/1/2024,376.1187439,289.6789246,355.3059998
10/2/2024,367.4413452,284.5623474,350.7596436
10/3/2024,369.3363953,288.1045837,359.753479
10/4/2024,368.7380066,286.3334656,357.9744873
10/7/2024,366.842926,287.5142212,355.602478
10/8/2024,370.932251,287.120636,356.1954956
10/9/2024,381.9036255,288.1045837,360.0499878
10/10/2024,378.911438,283.3815613,359.3999939
10/11/2024,379.1109314,266.6541748,357.2000122
10/14/2024,381.6044312,270.1964722,356.5
10/15/2024,385.6937561,272.7547607,356.6000061
10/16/2024,392.3763123,270.1964722,355.1000061
10/17/2024,389.7830505,274.3291016,362.1000061
10/18/2024,384.895813,275.116272,361.7999878
10/21/2024,382.1031189,273.3451233,357.2000122
10/22/2024,379.3103943,271.9675903,356.1000061
10/23/2024,378.6122131,271.1804199,353.6000061
10/24/2024,377.2158813,269.4092712,356.6000061
10/25/2024,377.3155823,268.4253235,352.7999878
10/28/2024,382.0033875,268.0317383,353.6000061
10/29/2024,375.4205322,263.5054932,348.2000122
10/30/2024,377.8143005,260.1600342,347.3999939
10/31/2024,374.8220825,261.9311829,342.2000122
11/1/2024,379.809082,260.5535889,348
11/4/2024,381.2054749,261.5375671,351.7999878
11/5/2024,382.5020752,261.734375,353.8999939
11/6/2024,397.1638184,263.5054932,357.2999878
11/7/2024,392.1768494,252.6818848,348.5
11/8/2024,373.5254822,245.2037659,345.2000122
11/11/2024,366.9426575,239.4967804,343.8999939
11/12/2024,364.2496948,237.9224396,341.7999878
11/13/2024,363.2523193,239.2999878,340.2000122
11/14/2024,366.5437012,239.6000061,341.8999939
11/15/2024,367.2418823,244.6000061,345.7000122
11/18/2024,366.5437012,245,347.8999939
11/19/2024,371.0319824,248.3999939,347.8999939
11/20/2024,362.0554199,246,348.6000061
11/21/2024,370.932251,246.8000031,350.8999939
11/22/2024,378.0137939,253.8000031,353.3999939
11/25/2024,378.2132874,253.1999969,352.2000122
11/26/2024,374.9218445,252.3999939,350.3999939
11/27/2024,383.2999878,253.3999939,357.8999939
11/28/2024,383.7000122,261.2000122,366.2000122
11/29/2024,382.7000122,261.2000122,366.3999939
12/2/2024,386.5,259.6000061,366.7000122
12/3/2024,400.2000122,261.7999878,371.1000061
12/4/2024,397.7999878,263.6000061,373
12/5/2024,397.2999878,267.6000061,374.5
12/6/2024,391.7000122,267,366.8999939
12/9/2024,390.7000122,269.6000061,364.7999878
12/10/2024,390.7000122,272.7999878,368.6000061
12/11/2024,386.2999878,274.6000061,370.2000122
12/12/2024,390.2000122,278,370.6000061
12/13/2024,397.7000122,280,372
12/16/2024,397.6000061,276.3999939,373.1000061
12/17/2024,388.8999939,275,374
12/18/2024,391.5,275.2000122,372.8999939
12/19/2024,378.2000122,271.3999939,368.5
12/20/2024,379.3999939,270.2000122,366.3999939
12/23/2024,378.7000122,269,366
12/24/2024,381.7999878,272,368.5
12/27/2024,378.2999878,271.2000122,366.8999939
12/30/2024,377.3999939,272.2000122,365.6000061
